carat,cut,color,clarity,depth,table,price,x,y,z,v
170,2,5,1,608,56,10255,767,772,468,277114032
134,4,5,6,621,56,10255,705,711,440,220552200
150,1,5,4,634,59,10256,720,729,459,240919920
121,4,2,5,606,56,10256,690,689,418,198721380
113,3,3,5,597,58,10258,683,691,409,193028777
104,2,4,7,630,55,10264,636,653,405,168199740
107,4,6,5,613,58,10266,655,664,404,175707680
151,3,2,2,606,60,10267,745,741,450,248420250
172,4,2,1,628,59,10268,762,755,476,273847560
174,3,5,1,621,59,10270,778,765,479,285086430
150,1,2,2,629,58,10271,717,730,455,238151550
151,3,5,2,623,59,10274,729,723,451,237707217
155,4,6,1,611,56,10275,745,748,455,253553300
123,2,4,4,608,58,10276,690,694,421,201600060
151,1,5,2,615,61,10277,729,734,450,240788700
155,3,5,2,618,59,10277,745,738,458,251812980
157,4,1,3,627,56,10278,736,740,463,252168320
161,3,6,1,613,58,10278,756,749,461,261038484
154,2,5,2,622,58,10279,732,745,459,250311060
163,4,6,1,594,59,10281,773,767,457,270951187
153,3,1,4,612,59,10282,741,739,453,248062347
121,2,4,3,601,58,10283,685,692,413,195770260
101,4,3,5,614,56,10283,649,645,397,166186185
159,4,5,2,614,55,10284,756,751,463,262871028
126,2,4,4,625,58,10284,683,694,430,203820860
125,2,3,4,615,59,10285,691,695,426,204584370
155,4,1,4,612,55,10286,749,747,458,256252374
107,4,3,5,617,57,10288,661,655,405,175346775
150,1,5,3,636,58,10291,722,727,461,241976134
150,1,5,3,612,61,10291,725,732,446,236692200
150,3,5,3,622,58,10291,727,736,455,243457760
150,3,5,3,608,59,10291,734,736,447,241480128
152,3,6,1,592,62,10291,751,746,443,248188978
108,4,3,4,617,55,10292,658,661,407,177019766
161,2,3,1,626,60,10293,739,749,466,257936126
121,4,2,6,610,57,10295,687,693,421,200434311
108,4,3,5,625,57,10300,652,657,409,175200876
152,3,1,4,606,57,10300,751,744,453,253111032
146,4,2,3,623,56,10302,728,720,451,236396160
150,1,6,1,619,61,10302,731,738,455,245462490
126,3,2,5,627,58,10302,695,686,433,206441410
123,4,2,5,603,57,10304,698,697,421,204819026
123,4,2,5,610,57,10304,693,690,422,201787740
112,4,2,5,615,57,10305,665,667,409,181413995
152,3,6,1,614,54,10308,751,743,459,256118787
118,4,2,5,613,55,10308,686,681,419,195742554
159,2,1,3,611,58,10309,749,753,459,258874623
171,4,0,4,624,56,10309,759,763,475,275080575
140,4,2,3,617,56,10311,720,725,446,232812000
186,4,0,3,626,56,10312,795,787,495,309704175
108,4,3,5,618,56,10313,655,659,405,174816225
113,4,2,7,611,57,10313,670,676,411,186150120
151,2,5,2,628,55,10314,729,732,459,244935252
109,4,3,5,616,56,10314,660,664,408,178801920
104,3,6,5,608,58,10314,653,649,396,167823612
154,3,3,2,627,58,10314,737,730,459,246946590
114,4,4,4,611,55,10316,676,682,415,191328280
152,4,4,1,618,58,10316,738,740,457,249576840
169,2,3,1,626,59,10317,753,761,474,271617642
123,4,2,5,622,55,10317,686,690,428,202589520
123,4,2,5,627,56,10317,681,684,428,199364112
151,2,5,3,630,57,10319,725,730,458,242396500
127,2,2,5,615,58,10321,690,696,426,204582240
112,4,4,5,614,56,10327,677,672,413,187891872
110,2,4,6,622,59,10329,656,669,412,180811968
152,3,5,2,601,60,10330,747,745,448,249318720
152,3,5,2,625,58,10330,734,728,457,244198864
170,3,1,2,620,59,10331,759,764,472,273701472
151,2,5,2,606,59,10331,741,745,450,248420250
156,3,5,3,624,58,10331,744,739,463,254564808
150,3,1,7,629,58,10332,731,721,457,240862307
109,4,3,5,609,56,10333,666,670,407,181611540
156,4,1,3,618,56,10333,741,745,459,253388655
170,3,5,3,606,58,10333,772,765,466,275210280
170,4,5,3,628,55,10333,761,754,476,273125944
170,3,5,3,590,58,10333,777,772,457,274128708
121,4,6,4,610,57,10335,688,685,419,197466320
157,2,1,4,597,61,10336,751,762,451,258090162
170,3,5,5,614,58,10337,766,762,469,273751548
158,4,1,3,611,55,10338,748,753,459,258528996
166,4,4,1,626,59,10338,753,757,473,269619933
153,4,3,1,612,57,10339,742,746,455,251857060
160,2,5,1,611,57,10340,755,750,459,259908750
129,3,4,4,609,58,10341,697,701,426,208142322
170,2,1,2,631,57,10341,751,746,472,264436112
101,3,4,6,608,58,10341,655,648,396,168078240
127,4,2,5,624,53,10342,694,695,433,208848890
117,4,2,6,617,57,10342,684,690,413,194919480
123,4,4,3,624,54,10342,684,687,428,201120624
158,4,5,2,625,57,10345,743,739,463,254222651
160,2,1,3,600,58,10346,761,768,459,268261632
100,2,4,7,601,57,10346,645,652,390,164010600
165,4,5,1,616,55,10349,758,762,468,270314928
154,3,1,4,616,58,10349,742,739,455,249493790
154,2,1,4,611,63,10349,743,736,451,246628448
154,1,1,4,636,60,10349,733,730,465,248816850
104,3,3,6,625,59,10350,641,646,401,166048486
110,4,6,3,617,56,10350,663,667,409,180868389
161,3,0,7,621,58,10350,753,747,466,262120806
140,2,2,3,601,62,10351,716,725,433,224770300
117,4,4,5,619,54,10351,676,682,420,193633440
121,4,3,4,624,57,10351,675,683,424,195474600
150,0,2,2,645,57,10352,715,709,459,232683165
121,4,6,3,609,60,10353,691,686,419,198616894
159,2,5,2,622,58,10356,745,748,463,258011380
150,2,3,2,632,59,10356,724,720,455,237182400
158,4,0,6,615,56,10357,748,750,461,258621000
163,4,3,1,617,57,10357,750,754,463,261826500
131,4,2,4,620,58,10359,697,702,434,212353596
162,3,1,4,617,59,10362,755,747,463,261125055
157,4,3,1,614,56,10362,744,752,459,256804992
151,2,6,1,633,58,10362,725,728,459,242260200
165,4,1,2,617,55,10365,760,763,470,272543600
126,3,3,4,607,58,10367,702,704,426,210532608
126,4,2,5,607,56,10367,703,705,426,211131990
120,4,4,4,621,58,10367,678,684,423,196167096
115,4,2,7,599,57,10368,685,693,413,196053165
126,4,2,4,622,54,10371,689,698,430,206796460
150,2,4,2,630,55,10372,727,731,459,243929583
170,3,4,1,618,60,10377,764,756,470,271464480
140,2,2,3,622,61,10378,709,713,442,223438514
121,4,2,5,620,56,10378,680,684,423,196745760
135,4,2,4,615,56,10378,715,712,438,222977040
150,2,5,2,606,60,10380,745,736,449,246195680
155,4,1,4,615,54,10384,742,758,461,259282996
102,4,3,5,615,57,10384,655,650,401,170725750
110,3,3,5,601,58,10387,669,676,404,182706576
124,3,3,4,599,61,10388,699,696,418,203358672
124,3,2,5,599,60,10388,700,698,419,204723400
200,4,1,2,628,57,10389,803,798,503,322319382
127,3,2,5,610,58,10389,701,696,426,207843696
152,4,1,4,607,60,10392,740,742,450,247086000
124,4,2,5,614,58,10395,688,692,424,201864704
112,4,2,5,616,57,10396,666,675,413,185664150
170,3,1,3,619,56,10396,755,750,466,263872500
156,4,4,1,616,56,10396,745,741,458,252836610
153,3,5,2,595,59,10398,753,746,446,250535148
156,4,1,4,612,59,10399,743,750,457,254663250
31,2,1,4,635,57,628,428,426,271,49410888
31,4,5,3,622,55,628,438,436,272,51943296
31,4,5,3,622,53,628,443,438,274,53165316
31,3,5,3,600,60,628,443,440,265,51653800
31,4,5,3,622,55,628,438,434,272,51705024
31,3,5,3,625,54,628,438,434,273,51895116
31,4,5,3,619,55,628,438,434,270,51324840
31,4,5,3,622,55,628,437,434,271,51397318
31,4,5,3,615,57,628,438,433,268,50827272
31,4,5,3,626,57,628,438,434,273,51895116
31,3,5,3,622,59,628,438,434,271,51514932
31,2,5,3,632,57,628,434,432,274,51371712
31,3,5,3,613,60,628,436,432,266,50101632
31,4,5,3,624,55,628,436,433,271,51161548
31,2,5,3,605,63,628,437,433,263,49765123
31,4,5,3,621,55,628,434,432,269,50434272
31,2,5,3,635,57,628,434,432,275,51559200
31,3,5,3,627,59,628,432,429,270,50038560
31,2,5,3,632,58,628,433,430,273,50829870
31,3,5,3,622,58,628,434,430,269,50200780
31,3,5,3,624,59,628,434,430,270,50387400
31,2,5,3,631,58,628,434,430,273,50947260
31,4,5,3,626,57,628,434,430,271,50574020
31,3,5,3,625,60,628,436,430,271,50807080
31,4,5,3,630,57,628,434,432,273,51184224
31,4,5,3,630,57,628,434,432,273,51184224
31,2,5,3,631,57,628,432,426,271,49872672
31,2,5,3,631,57,628,430,428,271,49874840
31,2,5,3,631,58,628,432,426,271,49872672
151,3,1,4,611,61,10401,737,732,449,242228316
150,4,1,4,622,54,10406,733,740,457,247885940
101,3,6,5,624,60,10407,636,631,395,158519820
131,2,6,3,595,61,10409,716,719,426,219306504
110,4,6,5,610,56,10410,667,673,409,183596419
151,3,5,3,606,58,10411,742,736,448,244658176
200,3,0,2,598,57,10412,817,813,487,323475627
111,4,4,6,619,57,10412,662,666,411,181206612
135,3,2,4,610,59,10415,715,709,434,220009790
200,1,2,1,643,60,10416,787,783,505,311191605
200,1,2,1,643,60,10416,787,783,505,311191605
143,2,2,3,622,58,10419,715,718,446,228963020
152,4,1,7,622,57,10419,727,733,454,241932514
132,3,4,3,609,59,10423,712,706,432,217154304
156,3,5,3,622,58,10424,741,744,462,254702448
140,4,2,3,621,55,10427,712,705,440,220862400
150,1,2,2,637,59,10428,719,723,459,238605183
150,3,2,2,623,58,10428,727,733,455,242465405
158,3,1,4,611,59,10428,744,752,457,255686016
150,1,2,2,642,58,10428,714,720,459,235962720
152,1,5,3,633,57,10428,732,733,463,248425428
171,2,0,4,619,59,10428,760,769,473,276440120
175,3,0,4,622,59,10429,770,774,480,286070400
121,2,3,4,600,58,10430,689,697,416,199776928
134,3,4,3,611,58,10431,712,705,433,217348680
152,3,6,1,598,60,10433,742,750,446,248199000
123,2,2,6,613,57,10435,688,696,424,203031552
119,4,4,5,617,56,10436,682,685,422,197145740
129,3,4,4,593,60,10437,714,710,422,213928680
171,4,1,1,611,55,10438,778,773,474,285060756
115,4,4,5,618,56,10439,670,678,416,188972160
125,4,6,4,617,56,10441,692,701,430,208589560
111,4,6,3,612,57,10443,669,671,409,183599691
123,4,2,5,613,56,10445,689,691,423,201389877
113,3,3,5,597,58,10446,691,683,409,193028777
153,2,5,2,613,56,10446,742,744,455,251181840
157,2,1,3,603,58,10447,758,755,455,260391950
157,2,5,2,596,58,10447,761,765,455,264885075
119,4,4,4,605,57,10449,682,688,415,194724640
150,0,4,2,643,58,10450,704,709,454,226607744
101,2,6,5,625,59,10453,634,640,398,161492480
107,4,3,5,618,54,10453,656,661,407,176481712
120,4,2,5,611,56,10454,688,691,421,200146768
136,4,2,4,610,56,10455,713,711,434,220013262
171,3,5,4,621,59,10457,763,755,471,271326615
157,4,1,3,628,57,10462,746,737,466,256207732
109,2,4,6,614,58,10463,660,665,407,178632300
100,2,3,6,627,54,10463,636,639,400,162561600
120,4,2,5,622,53,10463,680,684,424,197210880
154,3,5,2,622,58,10466,745,732,459,250311060
153,2,5,2,611,57,10468,744,745,455,252197400
153,2,5,2,610,61,10468,740,745,453,249738900
159,3,1,3,629,56,10471,748,743,469,260653316
135,4,2,4,609,54,10471,718,715,436,223829320
160,4,4,1,617,56,10472,750,753,463,261479250
170,3,2,1,619,58,10472,761,757,470,270756190
153,2,5,2,634,55,10473,730,734,463,248084660
139,2,2,3,626,56,10476,708,711,444,223504272
101,2,4,7,619,59,10476,638,645,397,163369470
172,2,0,3,609,61,10477,777,779,474,286904142
161,3,4,2,602,58,10477,761,765,459,267213735
150,1,5,3,636,58,10478,727,722,461,241976134
150,3,5,3,612,61,10478,732,725,446,236692200
150,2,4,2,630,56,10479,728,732,459,244599264
163,3,1,3,610,60,10479,762,759,463,267779754
156,4,1,5,620,56,10481,739,742,459,251687142
121,4,2,6,610,57,10482,693,687,421,200434311
150,3,1,5,602,58,10483,750,734,447,246073500
121,4,2,6,614,58,10483,685,689,422,199169230
160,3,3,1,594,59,10483,761,755,450,258549750
151,3,5,1,616,60,10485,734,727,450,240128100
124,3,2,6,604,59,10485,702,701,424,208651248
110,4,4,5,612,56,10487,666,674,409,183593556
152,3,6,1,616,56,10487,747,739,458,252831114
200,2,0,1,633,56,10490,786,796,501,313453656
200,4,4,0,603,56,10494,816,827,494,333367008
122,3,4,5,630,56,10494,688,676,430,199987840
160,2,1,3,600,60,10497,755,759,454,260162430
152,2,5,4,598,57,10497,747,755,449,253229265
151,3,2,2,622,58,10497,726,730,453,240080940
169,2,1,2,618,60,10497,758,761,469,270537022
120,2,2,7,609,55,10497,690,693,421,201309570
101,2,3,6,632,54,10498,641,631,401,162192871
101,2,6,5,598,57,10499,649,658,391,166973422
155,3,2,3,605,60,10499,749,746,451,251998054
162,4,1,3,621,55,10501,753,758,469,267693006
170,3,1,2,597,60,10501,777,772,462,277127928
151,4,5,2,628,55,10502,732,729,459,244935252
121,4,4,4,618,56,10504,684,686,423,198481752
119,4,2,6,616,59,10508,678,679,418,192431316
124,3,2,7,605,60,10508,695,691,419,201222655
152,3,6,2,612,62,10512,738,736,451,244968768
113,4,3,5,623,55,10512,668,671,417,186911076
151,1,4,2,642,57,10514,709,720,459,234310320
104,2,4,7,598,56,10515,664,671,399,177772056
150,3,6,1,599,62,10517,740,737,442,241057960
154,2,1,5,627,57,10518,735,743,463,252846615
151,3,5,2,606,59,10519,745,741,450,248420250
170,4,1,2,618,55,10520,762,757,469,270535146
162,2,5,2,628,59,10521,740,745,466,256905800
157,4,5,2,605,57,10521,760,757,459,264071880
200,1,6,1,638,57,10528,793,788,504,314941536
200,3,1,1,623,57,10528,811,805,503,328386065
129,3,4,4,609,58,10530,701,697,426,208142322
171,4,5,3,630,57,10534,757,753,476,271329996
171,3,5,1,623,58,10534,766,762,476,277837392
156,4,5,2,624,53,10536,743,748,465,258430260
128,4,2,4,621,56,10537,697,694,432,208966176
122,4,6,3,617,56,10538,689,686,424,200405296
104,3,3,6,625,59,10539,646,641,401,166048486
133,4,2,4,620,55,10539,712,707,440,221488960
159,3,5,2,606,60,10542,759,753,458,261759366
150,4,2,1,605,57,10543,740,743,449,246869180
158,4,5,2,614,56,10546,746,753,459,257837742
151,2,6,1,617,59,10546,728,735,451,241321080
114,4,6,3,610,57,10546,676,678,413,189289464
103,3,4,6,597,60,10546,663,657,394,171622854
155,2,5,3,633,56,10546,738,732,465,251200440
151,3,5,3,615,58,10548,745,732,445,242676300
151,3,5,3,630,58,10548,734,727,459,244930662
157,4,3,1,614,56,10550,752,744,459,256804992
150,2,1,5,597,60,10551,746,762,450,255803400
166,3,3,1,626,58,10553,753,748,470,264724680
151,4,2,3,628,57,10553,733,726,458,243728364
121,4,3,3,618,53,10556,686,690,425,201169500
131,4,2,4,620,53,10556,706,707,437,218125054
126,4,2,5,607,56,10556,705,703,426,211131990
150,2,5,3,616,55,10558,737,743,455,249153905
200,3,1,1,627,58,10558,802,797,501,320236194
153,4,1,4,615,55,10560,740,742,455,249831400
164,4,1,3,625,56,10562,758,752,472,269047552
100,0,6,5,611,57,10562,637,630,387,155306970
150,3,5,2,618,60,10567,731,723,449,237302337
101,1,3,6,631,59,10567,631,634,399,159621546
162,2,5,2,631,56,10567,738,751,470,260491860
121,4,2,5,613,57,10568,683,685,419,196031245
151,3,3,1,606,59,10570,747,741,451,249640677
156,4,4,1,612,55,10571,747,757,459,259554861
123,4,2,6,618,56,10572,680,689,424,198652480
186,3,2,1,625,60,10572,790,780,491,302554200
170,3,2,1,625,58,10574,753,760,473,270688440
132,2,4,4,603,57,10575,708,712,428,215753088
151,2,2,2,596,60,10576,742,745,443,244885970
151,4,1,4,616,56,10576,737,743,455,249153905
110,3,3,5,601,58,10577,676,669,404,182706576
100,4,4,5,613,53,10577,644,648,396,165255552
102,3,6,5,614,58,10580,643,646,396,164489688
161,2,3,1,604,58,10580,759,764,459,266163084
120,3,4,5,628,60,10580,679,674,425,194499550
123,4,4,5,630,55,10580,689,679,430,201167330
179,3,0,3,625,60,10581,776,769,483,288227352
141,4,2,3,608,55,10581,727,720,440,230313600
124,3,2,7,605,58,10584,694,700,422,205007600
150,3,5,4,593,61,10584,753,747,445,250308495
150,2,5,4,634,56,10584,729,725,461,243650025
151,4,3,1,619,56,10588,731,736,454,244259264
170,4,0,4,609,58,10589,773,768,469,278428416
152,4,5,2,615,58,10589,740,736,454,247266560
169,3,1,3,624,58,10600,766,753,474,273402252
153,2,1,4,628,55,10602,735,740,463,251825700
135,4,6,3,613,57,10602,709,713,436,220405412
111,4,4,6,619,57,10602,666,662,411,181206612
103,4,6,4,617,57,10607,645,648,399,166766040
158,2,5,3,614,60,10608,749,744,458,255223248
143,3,2,3,622,58,10609,718,715,446,228963020
123,2,4,4,593,59,10609,698,701,415,203058670
152,4,1,7,622,57,10609,733,727,454,241932514
129,4,2,5,624,57,10614,694,697,434,209933612
103,4,4,7,631,55,10615,645,646,407,169584690
150,1,2,2,637,59,10618,723,719,459,238605183
152,2,5,3,633,57,10618,733,732,463,248425428
150,1,2,2,642,58,10618,720,714,459,235962720
150,3,2,2,623,58,10618,733,727,455,242465405
158,3,1,4,611,59,10618,752,744,457,255686016
103,4,4,6,621,56,10619,643,650,401,167597950
175,3,0,4,622,59,10619,774,770,480,286070400
122,4,3,4,624,54,10622,677,688,426,198420576
151,3,1,5,611,60,10623,733,736,449,242230112
152,3,6,1,598,60,10623,750,742,446,248199000
140,3,4,3,615,60,10625,725,718,444,231124200
151,1,5,3,635,60,10628,724,727,461,242646428
132,4,2,4,624,53,10631,703,708,440,218998560
150,2,2,2,636,58,10633,714,729,459,238912254
157,4,1,2,622,56,10633,742,747,463,256628862
175,2,1,2,628,59,10635,762,766,480,280172160
125,4,2,5,615,55,10636,692,694,426,204585648
125,4,2,5,625,54,10636,688,693,430,205017120
135,4,5,6,619,57,10639,706,709,438,219242652
200,1,1,3,640,60,10640,790,783,504,311759280
125,3,3,3,615,58,10640,698,691,426,205467468
102,2,3,6,602,60,10641,639,654,389,162565434
152,4,1,4,624,57,10641,732,736,458,246748416
156,4,5,2,604,59,10642,750,753,454,256396500
114,4,2,6,627,56,10644,669,667,419,186967437
160,2,6,1,606,58,10646,755,761,459,263720745
150,4,1,5,617,55,10646,732,739,454,245590392
123,4,2,5,608,57,10646,689,692,420,200250960
150,2,5,4,634,59,10652,713,720,454,233065440
130,2,2,4,625,58,10654,690,695,433,207645150
151,3,2,2,604,58,10655,746,738,448,246645504
151,3,5,4,596,60,10655,750,741,444,246753000
151,4,1,4,632,57,10655,740,728,462,248888640
135,4,2,4,627,57,10656,702,707,442,219370788
127,4,4,3,610,54,10656,700,702,428,210319200
179,4,0,3,618,56,10658,774,785,482,292858380
153,4,5,2,611,57,10659,745,744,455,252197400
153,3,5,2,610,61,10659,745,740,453,249738900
170,4,1,3,611,57,10662,770,766,469,276625580
160,4,4,1,617,56,10662,753,750,463,261479250
170,3,1,3,627,58,10662,757,752,473,269261872
109,2,4,7,611,58,10663,663,669,407,180523629
152,1,4,2,636,54,10664,733,722,463,245031638
178,3,5,1,610,61,10666,788,782,479,295167464
150,3,5,3,606,61,10668,734,731,444,238229976
162,3,1,3,601,59,10669,763,760,458,265585040
126,3,4,4,620,58,10669,695,688,429,205130640
150,1,2,3,637,57,10669,729,725,463,244707075
102,2,3,6,622,57,10672,640,659,404,170391040
170,2,1,2,619,62,10680,752,758,467,266197472
163,4,2,1,626,53,10680,755,749,471,266348145
150,2,5,4,607,58,10681,735,742,448,244325760
175,2,0,4,615,59,10681,775,783,479,290669175
117,2,6,4,605,57,10681,679,686,413,192372922
171,2,1,2,624,59,10681,763,760,475,275443000
168,4,0,4,611,57,10681,764,770,469,275903320
157,2,1,4,627,58,10682,741,743,465,256011795
150,2,4,2,634,60,10684,720,727,459,240258960
159,2,6,1,599,59,10685,760,752,453,258898560
121,4,2,4,613,57,10685,682,687,420,196784280
121,4,2,4,616,57,10685,685,687,422,198591090
121,4,2,4,618,57,10685,681,686,423,197611218
151,3,5,3,607,58,10685,745,740,451,248636300
151,4,5,3,626,57,10685,737,733,459,247961439
200,4,4,0,603,56,10685,827,816,494,333367008
171,3,5,1,625,57,10687,767,762,478,279369012
101,4,4,7,620,58,10688,641,646,399,165220314
151,3,2,2,622,58,10688,730,726,453,240080940
151,3,2,2,624,62,10688,725,712,448,231257600
166,4,1,4,610,55,10691,767,764,467,273656396
150,1,5,3,639,60,10692,717,722,459,237612366
150,4,5,3,622,57,10692,727,733,454,241932514
101,2,3,6,616,58,10693,645,657,401,169929765
151,4,4,2,625,57,10693,727,732,455,242134620
151,3,4,2,622,58,10693,727,729,453,240082299
154,4,6,2,630,54,10694,733,728,459,244933416
101,1,3,6,631,57,10696,636,639,401,162968004
151,1,3,2,635,57,10696,723,728,461,242644584
172,2,2,1,624,59,10697,763,767,476,278565196
153,4,3,1,610,55,10698,744,750,455,253890000
110,2,4,6,598,54,10701,674,677,404,184344392
182,2,1,1,623,60,10701,771,776,482,288378672
156,3,5,3,625,59,10702,730,733,457,244536130
154,3,5,3,618,59,10702,735,740,455,247474500
113,4,3,5,623,55,10703,671,668,417,186911076
101,2,3,6,623,56,10704,641,647,401,166305527
121,3,6,4,626,56,10706,683,674,425,195645350
155,2,2,2,592,59,10707,751,759,447,254794023
126,4,4,3,615,56,10709,697,701,430,210096710
104,4,6,4,616,57,10709,652,656,403,172367936
183,3,0,2,604,58,10709,796,794,480,303371520
102,2,3,7,635,58,10710,643,633,405,164842695
155,2,1,4,590,58,10711,756,763,448,258418944
131,4,3,4,617,55,10711,711,705,437,219048435
153,3,6,2,616,58,10712,735,742,455,248143350
128,3,2,5,621,58,10716,696,691,430,206802480
122,2,4,5,607,62,10719,681,684,413,192377052
126,4,2,6,621,57,10720,691,701,432,209256912
163,2,5,2,625,58,10721,747,755,469,264508965
124,4,2,6,623,56,10724,686,689,428,202295912
150,4,5,2,613,57,10725,738,740,453,247392360
144,4,6,2,630,55,10725,723,718,454,235677756
129,4,4,4,623,54,10727,693,700,434,210533400
175,2,5,1,608,60,10727,772,780,472,284219520
156,4,5,2,624,54,10728,748,743,465,258430260
38,4,0,5,614,56,629,468,470,288,63348480
38,4,0,5,620,55,629,467,469,290,63516670
40,4,3,1,619,58,629,471,473,292,65052636
40,4,3,1,613,56,629,475,478,292,66298600
40,4,3,1,610,58,629,476,478,291,66210648
40,4,3,1,621,53,629,475,478,296,67206800
38,4,2,2,610,57,629,466,471,286,62772996
43,1,0,1,637,57,629,479,476,304,69313216
36,3,4,3,620,59,629,451,455,281,57662605
30,2,2,4,625,59,629,432,425,268,49204800
36,4,4,3,615,55,629,457,459,282,59153166
28,2,3,6,609,61,629,423,426,259,46671282
38,2,1,6,626,59,630,459,463,289,61417413
